source,slug,article_title,h2,first,status,reason,path
"json","ia-et-plombier-5-gains-de-temps-concrets","IA et plombier : 5 gains de temps concrets","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-ia-et-plombier-5-gains-de-temps-concrets.json"
"json","ia-et-plombier-5-gains-de-temps-concrets","IA et plombier : 5 gains de temps concrets","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-ia-et-plombier-5-gains-de-temps-concrets.json"
"json","ia-et-plombier-5-gains-de-temps-concrets","IA et plombier : 5 gains de temps concrets","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-ia-et-plombier-5-gains-de-temps-concrets.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","En bref","Un planning de chantier prend en moyenne 2 à 4 heures à structurer manuellement — l'IA le réduit à 30 minutes.","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","Qu'est-ce qu'un planning de chantier assisté par IA ?","Le <strong>planning de chantier assisté par IA</strong> désigne l'utilisation d'un outil d'intelligence artificielle générative — comme Claude AI ou Mistral — pour structurer le phasage d'un chantier, ordonner les interventions des corps d'état, calculer les durées prévisionnelles et rédiger le document de planification à partir de données brutes fournies par le conducteur de travaux.","OK","Réponse initiale acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","Le problème terrain : pourquoi la planification reste un point de douleur","Tout conducteur de travaux le sait : le planning est un document qu'on remet sans cesse à jour et qui mange du temps à chaque phase.","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","La méthode en 5 étapes : de vos notes au planning structuré","Avant de saisir quoi que ce soit dans l'IA, réunissez : nature et surface du chantier ; liste des corps d'état et sous-traitants ; dates de démarrage et de livraison contractuelle ; contraintes (accès, riverains) ; délais de livraison des matériaux critiques.","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","Prompts prêts à l’emploi — planning de chantier","Tu es conducteur de travaux expérimenté.","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","Tableau de gains de temps — planning avec et sans IA","<em>Données mesurées lors des sessions de formation avec la FFB Grand Paris et la FFB Île-de-France (78/91/95).</em>","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","Outils recommandés pour la planification de chantier avec IA","<strong>Claude AI (Anthropic)</strong> est l'outil principal recommandé par OFC pour les conducteurs de travaux : fenêtre de contexte étendue et fil de conversation stable pour les allers-retours sur le planning.","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","FAQ — Planning de chantier et IA","L'IA peut-elle remplacer un logiciel de planning comme MS Project ou Primavera ?","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-planning-chantier-btp","Créer un planning de chantier avec l'IA : méthode en 30 min pour conducteurs de travaux","Se former au planning de chantier avec l’IA — OFC","<strong>OFC Création d'Entreprise</strong> propose un module de formation IA BTP de 4 h, finançable <strong>Constructys</strong>, pour conducteurs de travaux et dirigeants PME BTP.","OK","Synthèse/définition acceptable","content/generated/article-ia-planning-chantier-btp.json"
"json","ia-recrutement-pme-btp","IA et recrutement dans les PME (artisanat et bâtiment)","En bref","Les PME du bâtiment recrutent dans un contexte de pénurie de main-d’œuvre.","OK","Synthèse/définition acceptable","content/generated/article-ia-recrutement-pme-btp.json"
"json","ia-recrutement-pme-btp","IA et recrutement dans les PME (artisanat et bâtiment)","Questions fréquentes","L’IA peut-elle choisir à ma place ?","OK","Synthèse/définition acceptable","content/generated/article-ia-recrutement-pme-btp.json"
"json","l-ia-va-t-elle-remplacer-les-carreleurs","L'IA va-t-elle remplacer les carreleurs ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-carreleurs.json"
"json","l-ia-va-t-elle-remplacer-les-carreleurs","L'IA va-t-elle remplacer les carreleurs ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-carreleurs.json"
"json","l-ia-va-t-elle-remplacer-les-carreleurs","L'IA va-t-elle remplacer les carreleurs ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-carreleurs.json"
"json","l-ia-va-t-elle-remplacer-les-carreleurs","L'IA va-t-elle remplacer les carreleurs ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-carreleurs.json"
"json","l-ia-va-t-elle-remplacer-les-carreleurs","L'IA va-t-elle remplacer les carreleurs ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-carreleurs.json"
"json","l-ia-va-t-elle-remplacer-les-carreleurs","L'IA va-t-elle remplacer les carreleurs ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-carreleurs.json"
"json","l-ia-va-t-elle-remplacer-les-charpentiers","L'IA va-t-elle remplacer les charpentiers ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-charpentiers.json"
"json","l-ia-va-t-elle-remplacer-les-charpentiers","L'IA va-t-elle remplacer les charpentiers ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-charpentiers.json"
"json","l-ia-va-t-elle-remplacer-les-charpentiers","L'IA va-t-elle remplacer les charpentiers ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-charpentiers.json"
"json","l-ia-va-t-elle-remplacer-les-charpentiers","L'IA va-t-elle remplacer les charpentiers ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-charpentiers.json"
"json","l-ia-va-t-elle-remplacer-les-charpentiers","L'IA va-t-elle remplacer les charpentiers ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-charpentiers.json"
"json","l-ia-va-t-elle-remplacer-les-charpentiers","L'IA va-t-elle remplacer les charpentiers ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-charpentiers.json"
"json","l-ia-va-t-elle-remplacer-les-chauffagistes","L'IA va-t-elle remplacer les chauffagistes ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-chauffagistes.json"
"json","l-ia-va-t-elle-remplacer-les-chauffagistes","L'IA va-t-elle remplacer les chauffagistes ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-chauffagistes.json"
"json","l-ia-va-t-elle-remplacer-les-chauffagistes","L'IA va-t-elle remplacer les chauffagistes ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-chauffagistes.json"
"json","l-ia-va-t-elle-remplacer-les-chauffagistes","L'IA va-t-elle remplacer les chauffagistes ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-chauffagistes.json"
"json","l-ia-va-t-elle-remplacer-les-chauffagistes","L'IA va-t-elle remplacer les chauffagistes ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-chauffagistes.json"
"json","l-ia-va-t-elle-remplacer-les-chauffagistes","L'IA va-t-elle remplacer les chauffagistes ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-chauffagistes.json"
"json","l-ia-va-t-elle-remplacer-les-couvreurs","L'IA va-t-elle remplacer les couvreurs ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-couvreurs.json"
"json","l-ia-va-t-elle-remplacer-les-couvreurs","L'IA va-t-elle remplacer les couvreurs ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-couvreurs.json"
"json","l-ia-va-t-elle-remplacer-les-couvreurs","L'IA va-t-elle remplacer les couvreurs ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-couvreurs.json"
"json","l-ia-va-t-elle-remplacer-les-couvreurs","L'IA va-t-elle remplacer les couvreurs ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-couvreurs.json"
"json","l-ia-va-t-elle-remplacer-les-couvreurs","L'IA va-t-elle remplacer les couvreurs ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-couvreurs.json"
"json","l-ia-va-t-elle-remplacer-les-couvreurs","L'IA va-t-elle remplacer les couvreurs ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-couvreurs.json"
"json","l-ia-va-t-elle-remplacer-les-electriciens","L'IA va-t-elle remplacer les électriciens ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-electriciens.json"
"json","l-ia-va-t-elle-remplacer-les-electriciens","L'IA va-t-elle remplacer les électriciens ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-electriciens.json"
"json","l-ia-va-t-elle-remplacer-les-electriciens","L'IA va-t-elle remplacer les électriciens ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-electriciens.json"
"json","l-ia-va-t-elle-remplacer-les-electriciens","L'IA va-t-elle remplacer les électriciens ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-electriciens.json"
"json","l-ia-va-t-elle-remplacer-les-electriciens","L'IA va-t-elle remplacer les électriciens ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-electriciens.json"
"json","l-ia-va-t-elle-remplacer-les-electriciens","L'IA va-t-elle remplacer les électriciens ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-electriciens.json"
"json","l-ia-va-t-elle-remplacer-les-macons","L'IA va-t-elle remplacer les maçons ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-macons.json"
"json","l-ia-va-t-elle-remplacer-les-macons","L'IA va-t-elle remplacer les maçons ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-macons.json"
"json","l-ia-va-t-elle-remplacer-les-macons","L'IA va-t-elle remplacer les maçons ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-macons.json"
"json","l-ia-va-t-elle-remplacer-les-macons","L'IA va-t-elle remplacer les maçons ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-macons.json"
"json","l-ia-va-t-elle-remplacer-les-macons","L'IA va-t-elle remplacer les maçons ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-macons.json"
"json","l-ia-va-t-elle-remplacer-les-macons","L'IA va-t-elle remplacer les maçons ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-macons.json"
"json","l-ia-va-t-elle-remplacer-les-menuisiers","L'IA va-t-elle remplacer les menuisiers ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-menuisiers.json"
"json","l-ia-va-t-elle-remplacer-les-menuisiers","L'IA va-t-elle remplacer les menuisiers ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-menuisiers.json"
"json","l-ia-va-t-elle-remplacer-les-menuisiers","L'IA va-t-elle remplacer les menuisiers ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-menuisiers.json"
"json","l-ia-va-t-elle-remplacer-les-menuisiers","L'IA va-t-elle remplacer les menuisiers ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-menuisiers.json"
"json","l-ia-va-t-elle-remplacer-les-menuisiers","L'IA va-t-elle remplacer les menuisiers ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-menuisiers.json"
"json","l-ia-va-t-elle-remplacer-les-menuisiers","L'IA va-t-elle remplacer les menuisiers ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-menuisiers.json"
"json","l-ia-va-t-elle-remplacer-les-peintres","L'IA va-t-elle remplacer les peintres ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-peintres.json"
"json","l-ia-va-t-elle-remplacer-les-peintres","L'IA va-t-elle remplacer les peintres ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-peintres.json"
"json","l-ia-va-t-elle-remplacer-les-peintres","L'IA va-t-elle remplacer les peintres ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-peintres.json"
"json","l-ia-va-t-elle-remplacer-les-peintres","L'IA va-t-elle remplacer les peintres ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-peintres.json"
"json","l-ia-va-t-elle-remplacer-les-peintres","L'IA va-t-elle remplacer les peintres ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-peintres.json"
"json","l-ia-va-t-elle-remplacer-les-peintres","L'IA va-t-elle remplacer les peintres ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-peintres.json"
"json","l-ia-va-t-elle-remplacer-les-plombiers","L'IA va-t-elle remplacer les plombiers ?","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-plombiers.json"
"json","l-ia-va-t-elle-remplacer-les-plombiers","L'IA va-t-elle remplacer les plombiers ?","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-plombiers.json"
"json","l-ia-va-t-elle-remplacer-les-plombiers","L'IA va-t-elle remplacer les plombiers ?","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-plombiers.json"
"json","l-ia-va-t-elle-remplacer-les-plombiers","L'IA va-t-elle remplacer les plombiers ?","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-plombiers.json"
"json","l-ia-va-t-elle-remplacer-les-plombiers","L'IA va-t-elle remplacer les plombiers ?","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-plombiers.json"
"json","l-ia-va-t-elle-remplacer-les-plombiers","L'IA va-t-elle remplacer les plombiers ?","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-plombiers.json"
"json","l-ia-va-t-elle-remplacer-les-serruriers","L'IA va-t-elle remplacer les serruriers ?","En bref","Non : l'IA ne remplace ni le geste, ni le diagnostic sur porte blindée, ni l'intervention d'urgence.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-serruriers.json"
"json","l-ia-va-t-elle-remplacer-les-serruriers","L'IA va-t-elle remplacer les serruriers ?","Ce que le métier garde en main","Ouverture de porte, pose, réglage, serrurerie fine ou métallerie : l'exécution et la conformité restent humaines.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-serruriers.json"
"json","l-ia-va-t-elle-remplacer-les-serruriers","L'IA va-t-elle remplacer les serruriers ?","Quatre tâches administratives que l'IA peut accélérer","Devis et propositions : structure des prestations (dépannage, fourniture, pose), conditions, délais — vous validez les montants.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-serruriers.json"
"json","l-ia-va-t-elle-remplacer-les-serruriers","L'IA va-t-elle remplacer les serruriers ?","Conclusion","Les entreprises qui gagnent du temps sont celles qui combinent expertise terrain et méthode sur l'administratif.","OK","Synthèse/définition acceptable","content/generated/article-l-ia-va-t-elle-remplacer-les-serruriers.json"
"json","organisation-chantier-ia","Organisation chantier avec IA : planning, synthèses, coordination","En bref","Bien organiser un chantier, c’est aligner planning, ressources et informations.","OK","Synthèse/définition acceptable","content/generated/article-organisation-chantier-ia.json"
"json","organisation-chantier-ia","Organisation chantier avec IA : planning, synthèses, coordination","Questions fréquentes","Remplace-t-elle un outil de planning Gantt ?","OK","Synthèse/définition acceptable","content/generated/article-organisation-chantier-ia.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741595-9","Recrutement BTP : l'IA pour attirer les talents","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741595-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741595-9","Recrutement BTP : l'IA pour attirer les talents","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741595-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741595-9","Recrutement BTP : l'IA pour attirer les talents","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741595-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741595-9","Recrutement BTP : l'IA pour attirer les talents","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741595-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741595-9","Recrutement BTP : l'IA pour attirer les talents","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741595-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741595-9","Recrutement BTP : l'IA pour attirer les talents","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741595-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741609-9","Recrutement BTP : l'IA pour attirer les talents","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741609-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741609-9","Recrutement BTP : l'IA pour attirer les talents","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741609-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741609-9","Recrutement BTP : l'IA pour attirer les talents","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741609-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741609-9","Recrutement BTP : l'IA pour attirer les talents","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741609-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741609-9","Recrutement BTP : l'IA pour attirer les talents","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741609-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741609-9","Recrutement BTP : l'IA pour attirer les talents","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741609-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741614-9","Recrutement BTP : l'IA pour attirer les talents","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741614-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741614-9","Recrutement BTP : l'IA pour attirer les talents","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741614-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741614-9","Recrutement BTP : l'IA pour attirer les talents","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741614-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741614-9","Recrutement BTP : l'IA pour attirer les talents","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741614-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741614-9","Recrutement BTP : l'IA pour attirer les talents","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741614-9.json"
